codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
9.1.3.2.1.00.4.1.03.00.00.00.000;12;1201;0,00;-7.088,81;0050;"(R)FPSM CEF NOVO BRASIL RF LP";A;08;109;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.06.00.00.00.000;12;1201;0,00;-24.822,00;0050;"(R)FPSM CEF CAIXA BRASIL 2024 III TP RF";A;08;109;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.10.00.00.00.000;12;1201;0,00;-27.523,80;0050;"(R)FPSM SICREDI  FI INSTITUCIONAL RF IRF-M LP";A;07;109;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.11.00.00.00.000;12;1201;0,00;-26.118,56;0050;"(R)FPSM SICREDI FIC INSTITUCIONAL RF IMA-B";A;08;109;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.3.2.1.00.4.1.12.00.00.00.000;12;1201;0,00;-40.171,46;0050;"(R)FPSM BB PREV RF ALOCACAO ATIVA";A;08;109;0,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.0.0.00.0.0.00.00.00.00.000;02;0201;-3.585.517,72;-3.568.507,02;0000;"(R) Deducoes da Receias de Transferencias Correntes";S;03;000;-3.585.517,72;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.0.00.0.0.00.00.00.00.000;02;0201;-1.791.904,21;-1.626.070,26;0000;"(R) Deducoes das Receitas de Transferencias da Uniao e de suas Entidades";S;04;000;-1.791.904,21;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.00.0.0.00.00.00.00.000;02;0201;-1.791.904,21;-1.626.070,26;0000;"(R) Deducoes das Receias de Transferencias da Uniao - Especifica E/M";S;05;000;-1.791.904,21;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.01.0.0.00.00.00.00.000;02;0201;-1.781.915,09;-1.626.070,26;0000;"(R) Deducoes das receitas de Participacao na Receita da Uniao";S;06;000;-1.781.915,09;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.01.2.0.00.00.00.00.000;02;0201;-1.769.132,80;-1.607.426,26;0000;"(R) Deducao da Cota-Parte do FPM - Mensal";S;06;000;-1.769.132,80;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.01.2.1.00.00.00.00.000;02;0201;-1.769.132,80;-1.607.426,26;0000;"(R) Deducoes da Receita do Fundo de Participacao dos Municipios - FPM";S;07;000;-1.769.132,80;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.01.2.1.04.00.00.00.000;02;0201;-1.769.132,80;-1.607.426,26;0031;"(R) Deducao da Receita para Formacao do FUNDEB - FPM";A;08;105;-1.769.132,80;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.01.5.0.00.00.00.00.000;02;0201;-12.782,29;-18.644,00;0000;"(R) Deducao da Cota-Parte do ITR";S;06;000;-12.782,29;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.01.5.1.00.00.00.00.000;02;0201;-12.782,29;-18.644,00;0000;"(R) Deducao da Receita do Imposto sobre a Propriedade Territorial Rural - ITR";S;07;000;-12.782,29;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.01.5.1.04.00.00.00.000;02;0201;-12.782,29;-18.644,00;0031;"(R) Deducao da Receita paraFormacao do FUNDEB - ITR";A;08;105;-12.782,29;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.06.0.0.00.00.00.00.000;02;0201;-9.989,12;0,00;0000;"(R) Deducao do ICMS Desoneracao";S;06;000;-9.989,12;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.06.1.0.00.00.00.00.000;02;0201;-9.989,12;0,00;0000;"(R) Deducao da Trasnferencia Financeira do ICMS - Desoneracao";S;06;000;-9.989,12;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.06.1.1.00.00.00.00.000;02;0201;-9.989,12;0,00;0000;"(R) Deducao da Receita do ICMS Desoneracao - LC 87/96";S;07;000;-9.989,12;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.1.8.06.1.1.04.00.00.00.000;02;0201;-9.989,12;0,00;0031;"(R) Deducao da Receita para Formacao do FUNDEB - ICMS Desoneracao";A;08;105;-9.989,12;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.0.00.0.0.00.00.00.00.000;02;0201;-1.793.613,51;-1.942.436,76;0000;"(R) Deducao das Trasnferencias dos Estados e do DF e de suas Entidades";S;04;000;-1.793.613,51;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.00.0.0.00.00.00.00.000;02;0201;-1.793.613,51;-1.942.436,76;0000;"(R) Deducao da Receita de Transferencia do Estado";S;05;000;-1.793.613,51;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.01.0.0.00.00.00.00.000;02;0201;-1.793.613,51;-1.942.436,76;0000;"(R) Deducao da Receita de Participacao na Receita do Estado";S;06;000;-1.793.613,51;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.01.1.0.00.00.00.00.000;02;0201;-1.647.474,63;-1.789.807,63;0000;"(R) Deducao da Cota-Parte do ICMS";S;06;000;-1.647.474,63;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.01.1.1.00.00.00.00.000;02;0201;-1.647.474,63;-1.789.807,63;0000;"(R) Deducao da Receita de ICMS";S;07;000;-1.647.474,63;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.01.1.1.04.00.00.00.000;02;0201;-1.647.474,63;-1.789.807,63;0031;"(R) Deducao da Receita para Formacao do FUNDEB - ICMS";A;08;105;-1.647.474,63;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.01.2.0.00.00.00.00.000;02;0201;-120.823,88;-126.114,13;0000;"(R) Deducao da Cota-Parte do IPVA";S;06;000;-120.823,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.01.2.1.00.00.00.00.000;02;0201;-120.823,88;-126.114,13;0000;"(R) Deducao da Receita da Cota-Parte do IPVA";S;07;000;-120.823,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.01.2.1.04.00.00.00.000;02;0201;-120.823,88;-126.114,13;0031;"(R) Deducao da Receita para Formacao do FUNDEB - IPVA";A;08;105;-120.823,88;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.01.3.0.00.00.00.00.000;02;0201;-25.315,00;-26.515,00;0000;"(R) Deducao da Cota-Parte do IPI-Municipios";S;06;000;-25.315,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.01.3.1.00.00.00.00.000;02;0201;-25.315,00;-26.515,00;0000;"(R) Deducao da Receita do IPI/Exportacao";S;07;000;-25.315,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
9.1.7.2.8.01.3.1.04.00.00.00.000;02;0201;-25.315,00;-26.515,00;0031;"(R) Deducao da Receita para Formacao do FUNDEB - IPI/Exportacao";A;08;105;-25.315,00;;;;2019-01-01;2019-12-31;2020-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"input\BAL_REC.TXT"
