codigo_receita;orgao;uniorcam;receita_orcada;receita_realizada;recurso_vinculado;especificacao_receita;tipo_nivel;numero_nivel;caracteristica_peculiar_receita;previsao_atualizada;complemento_recurso_vinculado;fonte_recurso_stn;acompanhamento_execucao_orcamentaria;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.1.7.5.8.00.0.0.00.00.00.00.000;02;0201;2.743.678,21;3.447.116,33;0000;"TRANSFERENCIAS DE OUTRAS INSTITUICOES PUBLICAS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS";S;04;000;3.410.120,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.5.8.01.0.0.00.00.00.00.000;02;0201;2.743.678,21;3.446.556,12;0000;"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO – FUND";S;05;000;3.410.120,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.5.8.01.1.0.00.00.00.00.000;02;0201;2.743.678,21;3.446.556,12;0000;"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO – FUND";S;06;000;3.410.120,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.5.8.01.1.1.00.00.00.00.000;02;0201;2.743.678,21;3.446.556,12;0031;"TRANSFERENCIAS DE RECURSOS DO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO – FUND";A;06;000;3.410.120,94;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.5.8.99.0.0.00.00.00.00.000;02;0201;0,00;560,21;0000;"OUTRAS TRANSFERENCIAS MULTIGOVERNAMENTAIS";S;05;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.5.8.99.1.0.00.00.00.00.000;02;0201;0,00;560,21;0000;"OUTRAS TRANSFERENCIAS MULTIGOVERNAMENTAIS";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.5.8.99.1.1.00.00.00.00.000;02;0201;0,00;560,21;0000;"OUTRAS TRANSFERENCIAS MULTIGOVERNAMENTAIS - PRINCIPAL";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.5.8.99.1.1.01.00.00.00.000;02;0201;0,00;560,21;0001;"IRRF PELO COFRON RATEADO AOS MUNICIPIOS PARTICIPES";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.7.0.00.0.0.00.00.00.00.000;02;0201;0,00;23.145,61;0000;"TRANSFERENCIAS DE PESSOAS FISICAS";S;03;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.7.8.00.0.0.00.00.00.00.000;02;0201;0,00;23.145,61;0000;"TRANSFERENCIAS DE PESSOAS FISICAS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS";S;04;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.7.8.01.0.0.00.00.00.00.000;02;0201;0,00;23.145,61;0000;"TRANSFERENCIAS DE PESSOAS FISICAS - ESPECIFICAS DE E/DF/M";S;05;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.7.8.01.9.0.00.00.00.00.000;02;0201;0,00;23.145,61;0000;"OUTRAS TRANSFERENCIAS DE PESSOAS FISICAS - ESPECIFICAS DE E/DF/M - NAO ESPECIFICADAS ANTERIORMENTE";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.7.8.01.9.1.00.00.00.00.000;02;0201;0,00;23.145,61;0000;"OUTRAS TRANSFERENCIAS DE PESSOAS FISICAS - ESPECIFICAS DE E/DF/M - NAO ESPECIFICADAS ANTERIORMENTE - PRINCIPAL";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.7.8.01.9.1.01.00.00.00.000;02;0201;0,00;23.145,61;0000;"DOACOES EM BENEFICIO DE CRIANCAS E ADOLESCENTES - PF - PRINCIPAL";S;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.7.8.01.9.1.01.01.00.00.000;02;0201;0,00;19.645,61;1050;"DOACOES PARA O FUNDICA RV 1050 RECEBIDAS VIA SRF";A;08;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.7.7.8.01.9.1.01.02.00.00.000;02;0201;0,00;3.500,00;1050;"DOACOES PARA O FUNDICA RV 1050 RECEBIDAS DIRETAMENTE PF";A;08;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.0.0.00.0.0.00.00.00.00.000;02;0201;170.321,50;237.036,06;0000;"OUTRAS RECEITAS CORRENTES";S;02;000;185.364,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.0.00.0.0.00.00.00.00.000;02;0201;130.321,50;151.746,29;0000;"INDENIZACOES, RESTITUICOES E RESSARCIMENTOS";S;03;000;130.321,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.00.0.0.00.00.00.00.000;02;0201;130.321,50;151.746,29;0000;"INDENIZACOES, RESTITUICOES E RESSARCIMENTOS - ESPECIFICAS PARA ESTADOS/DF/MUNICIPIOS";S;04;000;130.321,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.01.0.0.00.00.00.00.000;02;0201;60.321,50;57.154,98;0000;"INDENIZACOES- ESPECIFICAS PARA ESTADOS/DF/MUNICIPIOS";S;05;000;60.321,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.01.1.0.00.00.00.00.000;02;0201;60.321,50;57.154,98;0000;"INDENIZACOES - ESPECIFICAS PARA ESTADOS/DF/MUNICIPIOS";S;06;000;60.321,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.01.1.1.00.00.00.00.000;02;0201;60.321,50;57.154,98;0000;"INDENIZACOES - ESPECIFICAS PARA ESTADOS/DF/MUNICIPIOS - PRINCIPAL";S;06;000;60.321,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.01.1.1.01.00.00.00.000;02;0201;60.321,50;57.154,98;0001;"PARTICIPACAO DOS SERVIDORES NO AUXILIO-ALIMENTACAO - PRINCIPAL";A;07;000;60.321,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.02.0.0.00.00.00.00.000;02;0201;70.000,00;94.591,31;0000;"RESTITUICOES - ESPECIFICAS PARA ESTADOS/DF/MUNICIPIOS";S;05;000;70.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.02.9.0.00.00.00.00.000;02;0201;70.000,00;94.591,31;0000;"OUTRAS RESTITUICOES - ESPECIFICAS PARA ESTADOS/DF/MUNICIPIOS - NAO ESPECIFICADAS ANTERIORMENTE";S;06;000;70.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.02.9.1.02.00.00.00.000;02;0201;70.000,00;84.268,00;0001;"PROGRAMA TROCA-TROCA - PRINCIPAL";A;07;000;70.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.02.9.1.08.00.00.00.000;02;0201;0,00;3.183,84;0001;"INDENIZACAO  POR DANO AO PATRIMONIO PUBLICO - PRINCIPAL";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.02.9.1.09.00.00.00.000;02;0201;0,00;6.774,39;0001;"RESTITUICAO DE VALORES DE ANOS ANTERIORES - PRINCIPAL";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.02.9.2.02.00.00.00.000;02;0201;0,00;165,30;0001;"PROGRAMA TROCA-TROCA - MULTAS E JUROS DE MORA";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.02.9.3.02.00.00.00.000;02;0201;0,00;80,64;0001;"PROGRAMA TROCA-TROCA - DIVIDA ATIVA";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.2.8.02.9.4.02.00.00.00.000;02;0201;0,00;119,14;0001;"PROGRAMA TROCA-TROCA - MULTAS E JUROS DE MORA DA DIVIDA ATIVA";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.9.0.00.0.0.00.00.00.00.000;02;0201;40.000,00;85.289,77;0000;"DEMAIS RECEITAS CORRENTES";S;03;000;55.042,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.9.0.99.0.0.00.00.00.00.000;02;0201;40.000,00;85.289,77;0000;"OUTRAS RECEITAS";S;05;000;55.042,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.9.0.99.1.0.00.00.00.00.000;02;0201;0,00;18.240,34;0000;"OUTRAS RECEITAS - PRIMARIAS";S;06;000;15.042,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.9.0.99.1.1.00.00.00.00.000;02;0201;0,00;18.240,34;0000;"OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL";S;06;000;15.042,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.9.0.99.1.1.05.00.00.00.000;02;0201;0,00;17.990,00;0001;"RECEITAS DE ALIENACAO DE SUCATA";A;07;000;15.042,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.9.0.99.1.1.06.00.00.00.000;02;0201;0,00;250,34;0001;"RECEITA DA CONVERSAO DE PENALIDADE DE SUSPENSAO EM MULTA - PRINCIPAL";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.9.0.99.2.0.00.00.00.00.000;02;0201;40.000,00;67.049,43;0000;"OUTRAS RECEITAS - FINANCEIRAS";S;06;000;40.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.9.0.99.2.1.00.00.00.00.000;02;0201;40.000,00;67.049,43;0000;"OUTRAS RECEITAS - FINANCEIRAS - PRINCIPAL";S;06;000;40.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.9.0.99.2.1.02.00.00.00.000;02;0201;40.000,00;66.992,63;0001;"DESCONTOS FINANCEIROS OBTIDOS - PRINCIPAL";A;07;000;40.000,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.1.9.9.0.99.2.1.03.00.00.00.000;02;0201;0,00;56,80;0001;"SOBRA POR ARREDONDAMENTO REBATE STT MILHO - PRINCIPAL";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.0.0.0.00.0.0.00.00.00.00.000;02;0201;862.607,38;586.973,00;0000;"RECEITAS DE CAPITAL";S;01;000;1.371.587,88;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.2.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;120.200,00;0000;"ALIENACAO DE BENS";S;02;000;120.250,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.2.1.0.00.0.0.00.00.00.00.000;02;0201;0,00;120.200,00;0000;"ALIENACAO DE BENS MOVEIS";S;03;000;120.250,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.2.1.3.00.0.0.00.00.00.00.000;02;0201;0,00;120.200,00;0000;"ALIENACAO DE BENS MOVEIS E SEMOVENTES";S;04;000;120.250,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.2.1.3.00.1.0.00.00.00.00.000;02;0201;0,00;120.200,00;0000;"ALIENACAO DE BENS MOVEIS E SEMOVENTES";S;06;000;120.250,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.2.1.3.00.1.1.00.00.00.00.000;02;0201;0,00;120.200,00;0000;"ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL";S;06;000;120.250,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.2.1.3.00.1.1.02.00.00.00.000;02;0201;0,00;120.200,00;0000;"ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL  - EXCETO RPPS";S;07;000;120.250,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.2.1.3.00.1.1.02.01.00.00.000;02;0201;0,00;87.800,00;1010;"ALIENACAO DE BENS RV1010";A;08;000;87.850,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.2.1.3.00.1.1.02.02.00.00.000;02;0201;0,00;11.100,00;1011;"ALIENACAO DE BENS DA EDUCACAO RV1011";A;08;000;11.100,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.2.1.3.00.1.1.02.03.00.00.000;02;0201;0,00;21.300,00;4002;"ALIENACAO DE BENS DA SAUDE RV4002";A;08;000;21.300,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.0.0.00.0.0.00.00.00.00.000;02;0201;862.607,38;466.773,00;0000;"TRANSFERENCIAS DE CAPITAL";S;02;000;1.251.337,88;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.0.00.0.0.00.00.00.00.000;02;0201;862.607,38;309.630,00;0000;"TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES";S;03;000;1.094.194,88;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.00.0.0.00.00.00.00.000;02;0201;862.607,38;309.630,00;0000;"TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS";S;04;000;1.094.194,88;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.03.0.0.00.00.00.00.000;02;0201;0,00;112.950,00;0000;"TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE – SUS – BLOCO CUSTEIO DAS ACOES E SERVICOS PUBLICOS DE SAUDE";S;05;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.03.1.0.00.00.00.00.000;02;0201;0,00;112.950,00;0000;"TRANSFERENCIA DE RECURSOS DO SUS – ATENCAO BASICA";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.03.1.1.00.00.00.00.000;02;0201;0,00;112.950,00;0000;"TRANSFERENCIA DE RECURSOS DO SUS – ATENCAO BASICA - PRINCIPAL";S;06;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.03.1.1.01.00.00.00.000;02;0201;0,00;6.000,00;4505;"SEGURANCA ALIMENTAR E NUTRICIONAL NA SAUDE - IMPLEMENTACAO RV4505";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.03.1.1.02.00.00.00.000;02;0201;0,00;6.950,00;4505;"ESTRUT./ADEQ. ASSIST. ODONT. APS RV4505 PORT GM/MS 3.473/2020";A;07;000;0,00;3160;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.03.1.1.03.00.00.00.000;02;0201;0,00;100.000,00;4505;"ESTRUT. ATENCAO BASICA EMENDA 28620016 PORT. MS/GM 961/2020 RV4505";A;07;000;0,00;3110;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.10.0.0.00.00.00.00.000;02;0201;0,00;196.680,00;0000;"TRANSFERENCIA DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES";S;05;000;231.587,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.10.7.0.00.00.00.00.000;02;0201;0,00;196.680,00;0000;"TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE INFRAESTRUTURA EM TRANSPORTE";S;06;000;231.587,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.10.7.1.02.00.00.00.000;02;0201;0,00;196.680,00;1203;"PAV. URB. SICONV CONVENIO 847175/17 RV1203 CONTRATO 1042465-17/2017";A;07;000;0,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.10.7.1.03.00.00.00.000;02;0201;0,00;0,00;1208;"EQUIP. PATRULHA AGRICOLA PROP007855/2020SICONV RV1208";A;07;000;231.587,50;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.99.0.0.00.00.00.00.000;02;0201;862.607,38;0,00;0000;"OUTRAS TRANSFERENCIAS DA UNIAO";S;05;000;862.607,38;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.99.1.0.00.00.00.00.000;02;0201;862.607,38;0,00;0000;"OUTRAS TRANSFERENCIAS DA UNIAO";S;06;000;862.607,38;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.99.1.1.00.00.00.00.000;02;0201;862.607,38;0,00;0000;"OUTRAS TRANSFERENCIAS DA UNIAO - PRINCIPAL";S;06;000;862.607,38;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.1.8.99.1.1.01.00.00.00.000;02;0201;862.607,38;0,00;1008;"TRANSFERENCIA DECORRENTE DOS LEILOES DE VOLUMES EXCEDENTES - LEI No 13.885/2019";A;07;000;862.607,38;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.2.0.00.0.0.00.00.00.00.000;02;0201;0,00;157.143,00;0000;"TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES";S;03;000;157.143,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
4.2.4.2.8.00.0.0.00.00.00.00.000;02;0201;0,00;157.143,00;0000;"TRANSFERENCIAS DOS ESTADOS, DISTRITO FEDERAL, E DE SUAS ENTIDADES";S;04;000;157.143,00;0000;;;2020-01-01;2020-12-31;2021-01-13;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:\Users\Everton\Documents\pad-converter_tmp\input\BAL_REC.TXT"
